Repository's Location,Branch,Author's GitHub ID,Author's Emails,Author's Display Name,Author's Git Author Name,Ignore Glob List
https://github.com/Qwertyblob/ip.git,master,Qwertyblob,,CS2103T-F14a-4 CHUA..RVIS,jarvis,
https://github.com/limweekit/ip.git,master,limweekit,,CS2103T-T15-3 LIM .. KIT,,
https://github.com/203ZK/ip.git,master,203ZK,,CS2103T-T12-2 PEH .. JIN,,
https://github.com/jarretphon/ip.git,master,jarretphon,,CS2103T-T16-2 JARR.. ANN,,
https://github.com/ziheng119/ip.git,master,ziheng119,,CS2103T-F12-3 GAN ..HENG,Gan Zi Heng,
https://github.com/lvbrobinhood/ip.git,master,lvbrobinhood,,CS2103T-F11-2 LOW ..OBIN,Robin,
https://github.com/junwei07/ip.git,master,junwei07,,CS2103T-F08b-3 FOO .. WEI,Jun Wei,
https://github.com/tokitobashi1/ip.git,master,tokitobashi1,,CS2103T-W09-4 LIM .. HAO,,
https://github.com/TastyVeggy/ip.git,master,TastyVeggy,,CS2103T-T16-4 LIM ..XIUS,Tasty,
https://github.com/timxthytia/ip.git,master,timxthytia,,CS2103T-F14b-3 TIMO.. ZHI,Timothy,
https://github.com/Xiao-Congchen/ip.git,master,Xiao-Congchen,,CS2103T-F10-4 XIAO..CHEN,LilOnionOrange,
https://github.com/liawjarell/ip.git,master,liawjarell,,CS2103T-T16-2 JARE..N YI,,
https://github.com/ShaoZhi21/ip.git,master,ShaoZhi21,,CS2103T-F11-3 SOON.. ZHI,Shao Zhi,
https://github.com/dongjunnn/ip.git,master,dongjunnn,,CS2103T-W11-3 CHAN.. JUN,,
https://github.com/mengshuos/ip.git,master,mengshuos,,CS2103T-F14a-3 MENG..SHUO,,
https://github.com/yhthia/ip.git,master,yhthia,,CS2103T-T15-3 THIA..HONG,,
https://github.com/ctrf03/ip.git,master,ctrf03,,CS2103T-F12-3 TAY ..NTON,,
https://github.com/tohyanhui/ip.git,master,tohyanhui,,CS2103T-W14-1 TOH .. HUI,Toh Yan Hui,
https://github.com/cjaycee/ip.git,master,cjaycee,,CS2103T-W13-4 CHAI..HENG,Jaycee,
https://github.com/polyrhythmas/ip.git,master,polyrhythmas,,CS2103T-T15-1 TRIS..SEOW,tristan,
https://github.com/jsprdev/ip.git,master,jsprdev,,CS2103T-F14a-3 ANG ..SPER,Jasper Ang,
https://github.com/JeromeGohRY/ip.git,master,JeromeGohRY,,CS2103T-T10-2 JERO..H YU,Jerome,
https://github.com/kuagabriel8/ip.git,master,kuagabriel8,,CS2103T-W10-1 GABR.. ERN,,
https://github.com/gabriel-lll/ip.git,master,gabriel-lll,,CS2103T-T12-4 GABR..UNDO,,
https://github.com/cheezels/ip.git,master,cheezels,,CS2103T-F14a-3 TAN .. HIN,Chee Hin,
https://github.com/nathantew14/ip.git,master,nathantew14,,CS2103T-F08a-1 TEW ..THAN,,
https://github.com/flyingcat9/ip.git,master,flyingcat9,,CS2103T-T16-4 ONG .. MIN,Ong Li Min,
https://github.com/timothyleejin/ip.git,master,timothyleejin,,CS2103T-F13-2 LEE ..OTHY,,
https://github.com/san4b0t/ip.git,master,san4b0t,,CS2103T-T11-1 SANF..OMAS,,
https://github.com/naresh2478/ip.git,master,naresh2478,,CS2103T-F08b-2 NARE..EHRU,Naresh,
https://github.com/Jyang1206/ip.git,master,Jyang1206,,CS2103T-T08-1 NG J..YANG,Jie Yang,
https://github.com/Retribob/ip.git,master,Retribob,,CS2103T-W12-1 WANG..QIAN,Wang Boqian,
https://github.com/ravichandran-gokool/ip.git,master,ravichandran-gokool,,CS2103T-F13-1 RAVI..OKUL,Gokul,
https://github.com/shockingly134/ip.git,master,shockingly134,,CS2103T-F13-2 SHAN..UMAR,,
https://github.com/Strikerprv/ip.git,master,Strikerprv,,CS2103T-F13-2 CHEN.. JUN,,
https://github.com/mihirshah2005/ip.git,master,mihirshah2005,,CS2103T-F10-1 SHAH..UNIL,,
https://github.com/POeticPotatoes/ip.git,master,POeticPotatoes,,CS2103T-T17-3 YANG..IIYU,,
https://github.com/yijiechong13/ip.git,master,yijiechong13,,CS2103T-F10-3 CHON.. JIE,,
https://github.com/jayyyyy25/ip.git,master,jayyyyy25,,CS2103T-F15b-1 TAN .. JAY,Jayyy25,
https://github.com/Kimberlee97/ip.git,master,Kimberlee97,,CS2103T-F15a-4 KIMB.. RAE,,
https://github.com/jovnc/ip.git,master,jovnc,,CS2103T-T13-3 JOVA..NGEN,,
https://github.com/simyeekai/ip.git,master,simyeekai,,CS2103T-T15-1 SIM .. KAI,,
https://github.com/3seastacks/ip.git,master,3seastacks,,CS2103T-T10-4 LEE ..AINE,,
https://github.com/michellee15/ip.git,master,michellee15,,CS2103T-F08a-2 MICH..ELLE,michelle yang,
https://github.com/asaiyume/ip.git,master,asaiyume,,CS2103T-F15b-2 LI Z..IBIN,,
https://github.com/reven0n/ip.git,master,reven0n,,CS2103T-F15b-2 DARI.. HAO,,
https://github.com/ArunV2048/ip.git,master,ArunV2048,,CS2103T-F09-4 VELL..PPAN,,
https://github.com/aufasodik/ip.git,master,aufasodik,,CS2103T-F08a-1 AUFA..AHIM,,
https://github.com/ZayK1/ip.git,master,ZayK1,,CS2103T-F11-3 KASI..AYAN,Zayan,
https://github.com/oadultradeepfield/ip.git,master,oadultradeepfield,,CS2103T-W09-2 SRIS..PHAT,Phanuphat Srisukhawasu,
https://github.com/junyan-k/ip.git,master,junyan-k,,CS2103T-F15b-1 KOK .. YAN,,
https://github.com/nuszuoyi/ip.git,master,nuszuoyi,,CS2103T-T17-2 ZUO ..O YI,zuo yi,
https://github.com/hui-x1ng/ip.git,master,hui-x1ng,,CS2103T-F11-2 JIAN..CHEN,zichen05,
https://github.com/Dominique-DP9/ip.git,master,Dominique-DP9,,CS2103T-W14-4 XUE ..NJIE,,
https://github.com/chuckyang123/ip.git,master,chuckyang123,,CS2103T-W11-1 YANG..IANG,,
https://github.com/FisherSkyi/ip.git,master,FisherSkyi,,CS2103T-W11-1 YU L..TIAN,YuLetian,
https://github.com/Sophie-lmy/ip.git,master,Sophie-lmy,,CS2103T-W11-4 LI M..NGYU,Li Mingyu,
https://github.com/trekkie3/ip.git,master,trekkie3,,CS2103T-F14a-3 LIAO..EVIN,,
https://github.com/josephkwok001/ip.git,master,josephkwok001,,CS2103T-W12-4 KWOK.. YAN,Joseph,
https://github.com/ashmitahaldar/ip.git,master,ashmitahaldar,,CS2103T-W09-1 HALD..MITA,Ashmita Haldar,
https://github.com/Shubham-1417/ip.git,master,Shubham-1417,,CS2103T-F12-4 CHOU..BHAM,trail-hack,
https://github.com/Soo42/ip.git,master,Soo42,,CS2103T-F11-1 SOO ..YANG,,
https://github.com/vincent-wat04/ip.git,master,vincent-wat04,,CS2103T-F15a-3 QU Q..HENG,“Qu,
https://github.com/subhitsha-sp/ip.git,master,subhitsha-sp,,CS2103T-F10-2 SUBH..ARAN,Subhitsha Prabakaran,
